date,ci,weather_dummy,wind,aqi,life_impact,is_holiday_near,is_holiday_mid,is_nonwork_weekend,is_holiday_day_or_window,is_bad_weather,is_aqi_high,test_fold_1,test_fold_2,test_fold_3,test_fold_4,test_fold_5,test_fold_6,test_fold_7,test_fold_8,test_fold_9,test_fold_10,ci_lag1,ci_lag2,ci_lag3,ci_lag7,ci_lag8,ci_lag14,ci_lag21,ci_lag28,ci_roll3_prev_mean,ci_roll7_prev_mean,ci_roll14_prev_mean,ci_roll7_prev_std,ci_diff1_lag1,ci_diff7_lag1,dow,month,dow_sin,dow_cos,doy_sin,doy_cos
2021-07-13,15.85895920365096,1,3,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.155926890806429,16.84637315275413,10.507614212664588,24.50578487620613,12.936994859855377,14.281396928694038,24.822335024120694,21.1293747625433,13.503304752075037,16.708752619796822,16.63975514065591,4.709216617262451,-3.6904462619477005,0.21893203095105207,1.0,7.0,0.7818314824680298,0.6234898018587336,-0.19449844031989072,-0.9809028273550494
2021-07-14,25.20537247294052,1,2,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.85895920365096,13.155926890806429,16.84637315275413,21.036624178007425,24.50578487620613,10.203045684761268,21.47208121718416,24.61763116907449,15.287086415737159,15.473491809431797,16.752438160295693,3.474075416431578,2.703032312844531,-8.646825672555169,2.0,7.0,0.9749279121818236,-0.22252093395631434,-0.21134308193457638,-0.9774119406465193
2021-07-15,17.317561098155917,1,3,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.20537247294052,15.85895920365096,13.155926890806429,18.730964466054264,21.036624178007425,11.190513123791854,14.619289339359426,15.38071065911773,18.073419522465958,16.069027280136527,17.824032930879927,4.563251065598287,9.346413269289561,4.168748294933096,3.0,7.0,0.43388373911755823,-0.900968867902419,-0.22812518116274869,-0.9736318101415252
2021-07-16,21.793231453790256,1,3,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.317561098155917,25.20537247294052,15.85895920365096,12.177980562084803,18.730964466054264,17.51269035444098,16.627494610992862,12.030456852181194,19.460630924915787,15.867112513293907,18.26167921476307,4.471343072680741,-7.887811374784604,-1.413403367898347,4.0,7.0,-0.433883739117558,-0.9009688679024191,-0.24483977170729954,-0.9695635544874391
2021-07-17,13.648457098959044,1,2,32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21.793231453790256,17.317561098155917,25.20537247294052,10.507614212664588,12.177980562084803,22.842639593486723,15.754226998366208,15.076142131214407,21.43872167496222,17.240719783537543,18.56743215043088,4.60204884075223,4.475670355634339,9.615250891705452,5.0,7.0,-0.9749279121818236,-0.2225209339563146,-0.26148190724884907,-0.965208377596001
2021-07-18,16.382406273315528,1,2,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13.648457098959044,21.793231453790256,17.317561098155917,16.84637315275413,10.507614212664588,27.02802308557476,16.027825175567774,17.8172588823443,17.586416550301724,17.68941162443675,17.910704829393186,4.042848089414017,-8.144774354831211,3.1408428862944557,6.0,7.0,-0.7818314824680299,0.6234898018587334,-0.2780466629094963,-0.9605675682870481
2021-07-19,11.880526121765104,1,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.382406273315528,13.648457098959044,21.793231453790256,13.155926890806429,16.84637315275413,12.936994859855377,18.13600209696268,21.62436548113582,17.27469827535493,17.623130641659806,17.150303628517527,4.059893412762167,2.733949174356484,-0.46396687943860115,0.0,7.0,0.0,1.0,-0.2945291367102338,-0.9556424999071171
2021-07-20,19.259118602052343,2,2,31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11.880526121765104,16.382406273315528,13.648457098959044,15.85895920365096,13.155926890806429,24.50578487620613,14.281396928694038,24.822335024120694,13.97046316467988,17.440930531796763,17.074841575796793,4.278991216579734,-4.501880151550424,-1.2754007690413243,1.0,7.0,0.7818314824680298,0.6234898018587336,-0.3109244510215808,-0.9504346299230308
2021-07-21,15.83986349531848,2,3,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19.259118602052343,11.880526121765104,16.382406273315528,25.20537247294052,15.85895920365096,21.036624178007425,10.203045684761268,21.47208121718416,15.840683665710978,17.926667588711247,16.70007969907152,4.264805337669328,7.378592480287239,3.4001593984013834,2.0,7.0,0.9749279121818236,-0.22252093395631434,-0.3272277540070095,-0.9449454994905939
2021-07-22,13.06071579509302,2,3,23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15.83986349531848,19.259118602052343,11.880526121765104,17.317561098155917,25.20537247294052,18.730964466054264,11.190513123791854,14.619289339359426,15.659836073045296,16.58873773476524,16.328882507450885,3.074428273248063,-3.4192551067338623,-9.36550897762204,3.0,7.0,0.43388373911755823,-0.900968867902419,-0.343434221058743,-0.9391767329985206
2021-07-23,15.830395874936926,2,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.06071579509302,15.83986349531848,19.259118602052343,21.793231453790256,17.317561098155917,12.177980562084803,17.51269035444098,16.627494610992862,16.053232630821267,15.980616977184825,15.923864745239367,3.2839837256559865,-2.77914770022546,-4.256845303062896,4.0,7.0,-0.433883739117558,-0.9009688679024191,-0.3595390562254921,-0.9331300375877322
2021-07-24,13.938743962505349,2,3,28,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,15.830395874936926,13.06071579509302,15.83986349531848,13.648457098959044,21.793231453790256,10.507614212664588,22.842639593486723,15.754226998366208,14.910325055116127,15.12878332306292,16.184751553300234,2.2881239688714983,2.769680079843905,-5.96283557885333,5.0,7.0,-0.9749279121818236,-0.2225209339563146,-0.3755374936317112,-0.9268072026461666
2021-07-25,12.311222606893786,1,2,37,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13.938743962505349,15.830395874936926,13.06071579509302,16.382406273315528,13.648457098959044,16.84637315275413,27.02802308557476,16.027825175567774,14.276618544178417,15.17025287499811,16.42983224971743,2.263416159014398,-1.891651912431577,0.29028686354630473,6.0,7.0,-0.7818314824680299,0.6234898018587334,-0.3914247988879585,-0.9202100992792468
2021-07-26,18.08850352748556,1,2,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.311222606893786,13.938743962505349,15.830395874936926,11.880526121765104,16.382406273315528,13.155926890806429,12.936994859855377,18.13600209696268,14.02678748144534,14.588655208366431,16.10589292501312,2.396375723411075,-1.627521355611563,-4.071183666421742,0.0,7.0,0.0,1.0,-0.4071962704919323,-0.9133406797561692
2021-07-27,19.409049333206063,1,2,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.08850352748556,12.311222606893786,13.938743962505349,19.259118602052343,11.880526121765104,15.85895920365096,24.50578487620613,14.281396928694038,14.779490032294886,15.475509123469351,16.458219827633055,2.3787068003520453,5.777280920591775,6.207977405720456,1.0,7.0,0.7818314824680298,0.6234898018587336,-0.42284724121978184,-0.9062009769321702
2021-07-28,19.66365878045474,1,2,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.409049333206063,18.08850352748556,12.311222606893786,15.83986349531848,19.259118602052343,25.20537247294052,21.036624178007425,10.203045684761268,16.60292515586179,15.496927799348455,16.71179769402985,2.4131055530683456,1.3205458057205028,0.14993073115372013,2.0,7.0,0.9749279121818236,-0.22252093395631434,-0.4383730795072664,-0.8987931036469494
2021-07-29,10.764577193448828,1,2,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.66365878045474,19.409049333206063,18.08850352748556,13.06071579509302,15.83986349531848,17.317561098155917,18.730964466054264,11.190513123791854,19.05373721371544,16.043184268653636,16.315961001709436,2.8263256848343445,0.25460944724867574,3.823795285136258,3.0,7.0,0.43388373911755823,-0.900968867902419,-0.45376919082036926,-0.8911192520994187
2021-07-30,10.262525875724874,1,2,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.764577193448828,19.66365878045474,19.409049333206063,15.830395874936926,13.06071579509302,21.793231453790256,12.177980562084803,17.51269035444098,16.612428435703197,15.71516446841875,15.847890722801788,3.2542766075795693,-8.899081587005911,-2.296138601644193,4.0,7.0,-0.433883739117558,-0.9009688679024191,-0.46903101901494954,-0.8831816931989691
2021-07-31,10.65989847661625,2,2,40,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.262525875724874,10.764577193448828,19.66365878045474,13.938743962505349,15.830395874936926,13.648457098959044,10.507614212664588,22.842639593486723,13.563587283209467,14.919754468531314,15.02426889579712,3.7686955594839517,-0.5020513177239536,-5.567869999212052,5.0,7.0,-0.9749279121818236,-0.2225209339563146,-0.4841540476850335,-0.8749827758934449
2021-08-01,26.499761971934728,2,2,25,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.65989847661625,10.262525875724874,10.764577193448828,12.311222606893786,13.938743962505349,16.382406273315528,16.84637315275413,27.02802308557476,10.562333848596637,14.451347970547157,14.810800422772632,4.054444166026143,0.3973726008913765,-3.2788454858890983,6.0,8.0,-0.7818314824680299,0.6234898018587334,-0.49913380149934533,-0.8665249264740237
2021-08-02,26.090461238746663,2,2,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26.499761971934728,10.65989847661625,10.262525875724874,18.08850352748556,12.311222606893786,11.880526121765104,13.155926890806429,12.936994859855377,15.80739544142527,16.478282165553004,15.533468686959718,5.693285898174298,15.839863495318477,14.188539365040942,0.0,8.0,0.0,1.0,-0.5139658475256869,-0.8578106478572077
2021-08-03,20.54874754626089,2,3,26,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26.090461238746663,26.499761971934728,10.65989847661625,19.409049333206063,18.08850352748556,19.259118602052343,15.85895920365096,24.50578487620613,21.083373895765867,17.62141898144745,16.5484640524584,6.628384542148966,-0.4093007331880649,8.001957711261102,1.0,8.0,0.7818314824680298,0.6234898018587336,-0.5286457965427641,-0.8488425188441413
2021-08-04,26.67344198782702,1,2,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.54874754626089,26.090461238746663,26.499761971934728,19.66365878045474,19.409049333206063,15.83986349531848,25.20537247294052,21.036624178007425,24.379656918980743,17.784233011883853,16.640580405616156,6.684058250392612,-5.5417136924857715,1.139698213054828,2.0,8.0,0.9749279121818236,-0.22252093395631434,-0.5431693043390854,-0.8396231933574692
