date,ci,weather_dummy,wind,aqi,life_impact,is_holiday_near,is_holiday_mid,is_nonwork_weekend,is_holiday_day_or_window,is_bad_weather,is_aqi_high,test_fold_1,test_fold_2,test_fold_3,test_fold_4,test_fold_5,test_fold_6,test_fold_7,test_fold_8,test_fold_9,test_fold_10
2018-11-01,19.216220119791508,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-02,11.064278188186888,1,4,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-03,8.703898841531055,2,6,55,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-04,25.6882745931422,2,1,58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-05,58.78611201653576,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06,8.028167507914809,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07,6.057993186114572,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08,9.367755532778004,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09,9.515279241944,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-10,5.679662803628248,1,1,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-11,21.479034837936013,1,1,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-12,7.856841024820467,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-13,7.468989532762816,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-14,9.567645344586367,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-15,10.842992624437905,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-16,8.703898841531055,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-02,9.37492310955141,1,2,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-03,5.691590935187318,1,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-04,9.910298310775058,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-05,1.3705583755649464,1,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-06,3.502538070888196,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-07,31.71299738420923,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-08,44.87839189465959,1,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-09,54.5721651957337,1,3,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-10,61.772317105343,1,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-11,61.64383561684252,2,3,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-12,63.78292939974939,2,3,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,64.29926238183036,2,3,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-14,66.95468914681817,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-15,70.86406743971692,1,2,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-16,67.17597471056716,1,2,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-17,62.6479382507676,1,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-18,65.92202318265625,1,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,65.2581664914093,1,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-20,42.177713114613,1,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-21,13.305750643580565,1,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-22,5.491701123378953,1,2,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-23,1.3705583755649464,2,2,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-24,6.108005755958995,2,2,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-25,71.97049525693902,1,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-26,49.732392632780254,1,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-27,10.105374078607952,1,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-28,18.542842318973214,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-29,40.735585949693615,1,3,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-14,8.634897541733725,1,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-15,5.900948367377231,2,2,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-16,7.302423604454139,1,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-17,9.01322792422004,1,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-18,2.4817467498331705,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-19,37.95654522784774,1,2,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-04,9.010874391422105,1,2,44,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-05,22.064315630624503,1,1,46,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-06,23.71328622736648,2,2,51,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,34.6799997863044,1,2,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-08,31.01817034226053,1,3,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-09,20.98174407499773,1,3,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,37.41405593904048,1,3,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-11,60.99185356644201,1,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12,56.37101303443961,1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13,40.17897546409873,1,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14,23.89172679804443,2,2,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15,8.339850123401746,1,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-16,20.063224447312297,1,2,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-17,7.744994731952112,2,3,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-18,6.859852476956172,2,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-19,6.077035405257244,2,2,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-20,40.75938872362197,2,3,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-21,43.07692307720678,2,2,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-22,9.884088514858972,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-23,12.76080084359579,2,3,29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,3.34784678568643,2,2,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-25,10.252897787773952,2,2,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-26,6.126994485911893,2,2,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-27,9.29164014539707,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-28,13.767310501031426,1,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-01,38.44896845762077,2,3,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,10.105374078607952,2,3,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,47.55045385680236,2,2,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,9.672324060681326,2,3,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,53.88921279615428,2,3,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,33.982926189937345,2,2,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,20.14650741146664,2,3,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,21.907270811887173,2,3,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-25,3.2883665954604444,2,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-26,9.581927008943383,1,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-27,5.260894450058634,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-28,41.23287671263189,1,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-14,4.956325922155313,2,2,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,2.241418966941507,2,2,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,23.382507903547072,2,2,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,28.545837724356737,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,1.2135135575652356,2,2,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,6.636213380409245,2,3,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,6.7860906223731785,2,3,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,5.013452579583354,2,2,29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,2.6340310137848317,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,11.216562452138549,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,0.4568527918549821,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,13.365177344616752,2,3,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,1.582322830480215,2,2,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-27,12.1898017152643,2,3,35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,44.89481313505536,2,3,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,38.42992623847808,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,0.913705583709964,2,2,32,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,0.0,1,2,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-02,24.783983140623988,1,2,37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-23,0.7614213197583035,2,3,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-24,1.0659898476616247,2,3,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-25,0.6091370558066427,2,3,29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-26,0.0,2,3,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-27,0.7566607657102535,2,3,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-28,2.8909939938314486,2,2,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,0.6091370558066427,2,2,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-30,2.158136002787169,2,2,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,0.6091370558066427,2,2,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-01,0.0,2,3,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-02,0.0,2,3,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-03,1.0517081840422386,2,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-04,2.0058517388355086,2,3,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-05,12.184987671288836,2,2,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-06,2.0700924838471586,2,3,20,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-07,0.0,1,3,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-08,0.0,1,3,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-09,0.0,2,3,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-10,3.186041412163425,2,3,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-11,1.2729937477912217,2,2,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-12,0.1522842639516605,2,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-13,4.425711275717329,2,2,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-14,0.4568527918549821,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-15,12.765614887571244,1,3,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-16,0.0,2,2,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-17,0.1522842639516605,2,3,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-18,0.7614213197583035,2,3,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-19,0.3045685279033213,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-20,0.7519002109245894,2,3,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-21,0.913705583709964,2,3,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-22,0.0,2,4,20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-23,0.0,2,3,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-24,16.084844854616236,2,2,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-10,3.4073269759124085,2,2,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-11,2.8029504748914453,2,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-12,2.139093783644481,1,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-13,7.376221855537323e-10,2,4,34,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-14,0.0737618553206242,1,4,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-15,0.5258540923899343,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-16,1.0374265196852224,1,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-17,1.120709483839561,1,2,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,11.728134879433853,2,2,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-19,2.2961386023818133,2,3,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-20,23.603793467296065,1,3,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-21,24.193888303960023,1,3,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22,2.089134702989847,2,2,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-23,2.664947875296785,2,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-24,2.158136002787169,2,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-25,7.376221855537323e-10,2,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-26,0.3045685279033213,1,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-27,0.0,1,3,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-28,0.0,2,2,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-29,0.0,2,3,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-30,1.106427819482545,2,4,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,20.65331928397625,2,5,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-16,0.7376185465675733,2,3,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-17,2.0653319290614944,2,3,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-18,22.49736564855113,2,3,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-19,26.923076923530846,2,2,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-20,8.335143057805865,2,2,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-21,1.2539515286485412,2,2,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-22,1.563280611337527,2,2,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-23,0.5163329828185903,1,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-24,0.5900948374015924,2,2,65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-25,26.628029505198864,2,4,39,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-26,31.64383561684253,2,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-27,0.0,2,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-28,7.376221855537323e-10,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29,0.0,2,3,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-30,1.6227608015635129,2,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-31,8.492134387353408,2,3,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-01,0.0,2,3,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02,28.39831401519075,2,4,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-03,16.137210957258606,2,4,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-04,11.65437302485086,2,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-05,7.081138040705155,2,3,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-06,14.236037935255691,2,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-07,5.103849631321301,1,2,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-08,0.8113804011505753,1,2,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-09,0.0,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-10,0.0,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-11,0.0,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,7.197744888359183,1,2,38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,0.0,1,2,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14,7.228661749871152,1,2,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,28.988408851854704,2,2,35,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-16,18.18350066643978,2,2,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,26.701791359781858,2,2,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,5.722507796699281,1,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,53.75131717646205,1,2,62,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,50.87460484772525,1,3,74,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,52.79241306688312,1,2,75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,49.39936775606535,1,2,59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,51.68598524813819,1,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,54.93150684978998,1,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,61.27502634392757,1,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,68.50368809306107,1,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,77.28134878843748,1,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,62.75026343558746,1,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,64.81559536391131,1,2,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,59.578503688518666,1,2,115,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-06,60.6849315072636,1,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,64.88935721849431,2,4,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,64.07797681808137,1,4,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,66.29083245557122,1,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,68.2824025293121,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,69.683877766389,1,3,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,65.84826132807325,1,2,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,69.38883034805703,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,66.88092729223519,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,70.27397260305297,2,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,60.46364594351461,2,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,71.45416227638088,1,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,66.43835616473721,1,3,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,67.02845100140118,1,3,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,70.56902002138494,2,2,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,77.87144362510145,2,2,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,78.8303477346804,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,73.74077976845373,1,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,72.7818756588748,1,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,62.01264488975751,1,3,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,64.66807165474533,2,3,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,66.51211801932021,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,71.3804004217979,2,2,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,81.33825079050223,2,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,82.66596417299614,2,4,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,71.82297154929586,2,4,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,78.24025289801644,2,3,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,78.31401475259942,2,2,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,80.3055848263403,2,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,86.3540569021459,2,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,78.97787144384638,2,3,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,81.19072708133623,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,75.8061116967776,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,69.09378292972505,1,2,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,68.2086406747291,1,3,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,61.05374078017858,2,3,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,68.94625922055904,2,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,75.36354056927964,2,2,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,75.14225500553064,2,3,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,73.51949420470476,2,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,70.49525816680196,1,2,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,78.16649104343344,1,3,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,74.69968387803267,2,3,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,78.16649104343344,2,4,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,68.2086406747291,1,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
